"SEGMENTO","IDVIV","HOGAR","O","FOLIO","REGION","PROVINCIA","COMUNA","ZONA","ESTRATO","EXPR_P","EXPP_P","EXPC_P","EXPR","EXPP","EXPC","r0","PCO1","SEXO","EDAD","ECIVIL","NUCLEO","PCO2","NUMPER","R7","R8","R9","R10A","R10B","R11A","R11B","R11C","R11D","R11E","R12","R13A","R13B","R14","R15","R16A","R16B","R17","R18A","R18B","R18C","R18D","R18E","R18F","R18G","R18H","E1","E2","E3","E4","E5","E6","E7C","E7T","DEPEN","E8_RBD","E8_DV","E8_TE","E9","E10","E11PBU","E11PBT","E11PDA","E11BU","E11BT","E11BD","E11BM","E11BDA","E11MU","E11MT","E11MDA","E12A","E12B","E13T1","E13MB1","E13T2","E13MB2","E14","E15C1","E15C2","E16","E17C1","E17C2","O1","O2","O3","O4","O5","O6","O7","O8","O9","O10","O11","C_O12","C_O13","O14","O15","O16","O17","O18","O19","O20","O21","O22","O23","O24","O25","O26","O27","O28","O29","O30","O31","O32","O33","Y22TA","Y22TR1","Y22TB","Y22TR2","Y23T1","Y23TR1","Y23M1","Y23T2","Y23TR2","Y23M2","Y23T3","Y23TR3","Y23M3","Y23T4","Y23TR4","Y23M4","S1","S2A","S2B","S3A1","S3A2","S3A3","S3B1","S3B2","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14A","S14B","S14C","S14D","S15A","S15B","S15C","S15D","S16A","S16B","S16C","S16D","S17A","S17B","S17C","S17D","S18A","S18B","S18C","S18D","S19A","S19B","S19C","S19D","S20A","S20B","S20C","S20D","S21","S21A","S21B","S21C","S21D","S22","S22A","S22B","S22C","S23","S24A","S24B","S24C","S25","S26","S27","S28","S29A","S29B","T1A","T1B","T1C","T2A","T2B","T2C","T3A","T3B","T3C","T3D","T3E","T4","T5","T6","T7","T8","T8COD","T9","T9COD","T10","T10COD","T11","T12","T13","T14","T15PE","T15PA","T15ME","T15MA","T16PC","T16PT","T16MC","T16MT","T17P","T17M","T18A","T18B","T19A","T19B","T19C","T19D","T19E","T19F","T19G","V1","V2","V3","V4","V5","V6","V7A","V7B","V7C","V7D","V7E","V7F","V7G","V7H","V8","V9","V10","V11","V12A","V12B","V13A","V13B","V14A","V14B","V15","V16","V17","V18","V19","V20","V21","V22","V23A","V23B","V23C","V23D","V23E","V23F","V23G","V23H","V24","V25","V26E","V26P","V26U","V27","V28","V29","V30","V31","V32","ESC","EDUC","ASISTE","ACTIV","RAMA","OFICIO","CORTE","DAU","DAUR","QAUT","QAUTR","YOPRAJ","YOPRHAJ","YTRABAJ","YTRABHAJ","YPENSAJ","YPENSHAJ","YPRESAJ","YPRESHAJ","YSFAMAJ","YSFAMHAJ","Y1813HAJ","YCESAJ","YCESHAJ","YBPFEAJ","YBPFEHAJ","YFAMAJ","YFAMHAJ","YBPFAJ","YBPFHAJ","Y2003HAJ","YOTPAJ","YOTPHAJ","YJUBAJ","YJUBHAJ","YVITAJ","YVITHAJ","YINVAJ","YINVHAJ","YMONAJ","YMONHAJ","YORFAJ","YORFHAJ","YSUBAJ","YSUBHAJ","YAUTAJ","YAUTHAJ","YTOTAJ","YTOTHAJ","YMONEHAJ","YPCHMON","YAIMHAJ","YOAUTAJ","YOAUTHAJ","INDMAT","INDSAN","CVIV","IAI","IAE","HACINAMI1","GRADODIS"
5109122,432,1,3,"1003661-5",5,51,5109,1,51091,637,607,557,624,595,546,3,4,2,20,7,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,NA,2,1,2,2,2,2,2,2,2,1,6,2,NA,3,NA,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,NA,NA,12,1,NA,5,999,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,90,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6,4,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,2,5101,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,2,1,2,2,1,1,2,5,NA,2,1,2,4,2,1,0,0,0,1,1,0,1,1,1,1,1,2,1,2,2,2,5,NA,1,5,145000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,12,6,2,2,NA,NA,3,6,6,3,3,NA,176800,NA,276250,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,120000,NA,0,NA,0,NA,396250,NA,396250,396250,132083,0,NA,120000,1,1,1,1,1,1,6
5109122,436,1,1,"1003701-8",5,51,5109,1,51091,637,607,557,624,595,546,3,1,2,40,1,1,1,5,88,NA,NA,2,0,1,1,1,1,1,2,2,NA,2,2,1,2,1,1,1,2,1,1,1,2,2,1,6,2,NA,4,NA,5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2230,9331,"F",4,50,3,NA,1,1998,3,3,4,NA,1,1,3,1,1,2,1,1,8,5,99,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7,4,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,NA,NA,1,NA,1,NA,2,5101,2,3,7,1,79,NA,79,NA,6,4,6,4,3,3,16,NA,2,2,2,2,2,2,2,1,1,1,NA,3,6,4,1,0,0,0,1,1,0,1,1,1,1,2,1,1,1,2,1,5,NA,1,1,350000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2007,NA,999,NA,3,3,4,NA,NA,1,17,9,2,1,9,2,3,8,8,4,4,467681,1177563,467681,1177563,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,467681,1177563,467681,1323863,1177563,235513,146300,NA,0,1,1,1,1,1,1,6
5109122,436,1,2,"1003701-8",5,51,5109,1,51091,637,607,557,624,595,546,1,2,1,40,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,1,1,2,2,2,2,2,2,1,6,2,NA,4,NA,5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2221,9331,"F",4,50,3,NA,1,1999,3,3,4,NA,1,1,3,3,1,2,1,1,8,5,99,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,1,NA,1,NA,2,5101,2,3,5,1,65,NA,63,NA,6,4,6,4,3,6,16,NA,2,2,2,2,2,2,2,1,1,1,NA,3,6,4,1,0,0,0,1,1,0,1,1,1,1,2,1,1,1,2,1,5,NA,1,1,350000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2007,NA,999,NA,3,3,4,NA,NA,1,17,9,2,1,9,2,3,8,8,4,4,420106,1177563,420106,1177563,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,420106,1177563,420106,1323863,1177563,235513,146300,NA,0,1,1,1,1,1,1,6
5109122,436,1,3,"1003701-8",5,51,5109,1,51091,637,607,557,624,595,546,3,3,1,15,7,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,1,1,2,1,1,2,2,1,2,1,6,1,NA,NA,3,2,6,4,1792,2,310,4,6,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,1,7,NA,NA,NA,5,NA,NA,NA,NA,NA,2,2,2,2,3,20,NA,NA,2,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,1,NA,1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,3,6,4,1,0,0,0,1,1,0,1,1,1,1,2,1,1,1,2,1,5,NA,1,1,350000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2007,NA,999,NA,3,3,4,NA,NA,1,10,4,1,3,NA,NA,3,8,8,4,4,NA,1177563,NA,1177563,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1177563,NA,1323863,1177563,235513,146300,NA,0,1,1,1,1,1,1,6
5109122,436,1,4,"1003701-8",5,51,5109,1,51091,637,607,557,624,595,546,3,3,1,17,7,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,2,1,1,2,2,2,1,2,1,6,1,NA,NA,3,2,6,4,1792,2,310,4,6,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,1,7,NA,NA,NA,5,NA,NA,NA,NA,NA,2,2,2,2,3,20,NA,NA,2,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,1,NA,1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,3,6,4,1,0,0,0,1,1,0,1,1,1,1,2,1,1,1,2,1,5,NA,1,1,350000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2007,NA,999,NA,3,3,4,NA,NA,1,10,4,1,3,NA,NA,3,8,8,4,4,NA,1177563,NA,1177563,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1177563,NA,1323863,1177563,235513,146300,NA,0,1,1,1,1,1,1,6
5109122,436,1,5,"1003701-8",5,51,5109,1,51091,637,607,557,624,595,546,1,12,2,56,4,1,12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,1,1,2,1,2,2,2,2,1,6,2,NA,NA,NA,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3231,9331,"F",4,50,3,NA,1,2003,2,3,4,NA,1,1,3,3,1,2,1,1,8,90,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,4,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,1,10,1,5,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,1,NA,1,NA,2,5101,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,2,2,2,2,2,2,2,1,1,1,NA,3,6,4,1,0,0,0,1,1,0,1,1,1,1,2,1,1,1,2,1,5,NA,1,1,350000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2007,NA,999,NA,3,3,4,NA,NA,1,13,7,2,1,9,3,3,8,8,4,4,289776,1177563,289776,1177563,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,289776,1177563,289776,1323863,1177563,235513,146300,NA,0,1,1,1,1,1,1,6
1101102,37,1,1,"100371-2",1,11,1101,1,11011,390,376,352,374,366,341,1,1,1,30,7,1,1,1,88,NA,NA,0,0,9,1,9,9,1,0,NA,NA,1,2,2,NA,2,2,2,2,2,2,2,2,2,1,6,2,NA,9,NA,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8112,2000,"X",10,45,3,NA,1,2007,1,3,5,NA,1,1,1,3,1,2,1,1,8,5,3,NA,NA,5,13,120000,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,NA,NA,2,2101,2,2101,1,NA,2,3,4,1,60,NA,58,NA,1,4,4,4,3,5,16,NA,1,1,1,1,1,1,1,6,NA,4,2,2,4,1,0,0,1,0,0,1,0,2,1,1,2,3,1,2,1,2,1,5,NA,1,6,80000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,12,6,2,1,2,8,3,10,10,5,5,497250,497250,497711,497711,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,497711,497711,497711,497711,497711,497711,0,NA,0,2,1,2,1,1,1,6
5109122,437,1,1,"1003711-5",5,51,5109,1,51091,637,607,557,624,595,546,3,1,1,46,1,1,1,4,88,NA,NA,2,0,1,1,1,1,1,3,2,NA,2,1,1,2,1,1,2,2,1,1,1,2,1,1,6,2,NA,NA,NA,5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4122,8101,"F",4,45,3,NA,1,1990,1,3,5,NA,1,1,1,1,1,2,1,1,8,99,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,NA,NA,1,NA,1,NA,1,NA,2,3,4,1,65,NA,70,NA,6,4,6,4,3,3,16,NA,2,2,2,2,2,2,2,5,NA,1,NA,2,6,4,1,0,0,0,1,1,0,1,1,1,1,2,1,1,1,2,1,5,NA,1,5,4e+05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,17,9,2,1,8,4,3,8,8,4,4,825127,825127,825127,825127,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,852356,852356,852356,852356,852356,213089,0,27229,27229,1,1,1,1,1,1,6
5109122,437,1,2,"1003711-5",5,51,5109,1,51091,637,607,557,624,595,546,1,2,2,46,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,1,1,1,2,1,2,2,2,2,1,6,2,NA,NA,NA,5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,3,7,NA,NA,2,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,8,99,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7,4,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,1,NA,1,NA,3,NA,NA,3,4,1,70,NA,70,NA,6,4,6,4,3,2,16,NA,2,2,2,2,2,2,2,5,NA,1,NA,2,6,4,1,0,0,0,1,1,0,1,1,1,1,2,1,1,1,2,1,5,NA,1,5,4e+05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,17,9,2,3,NA,NA,3,8,8,4,4,NA,825127,NA,825127,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,852356,NA,852356,852356,213089,0,NA,27229,1,1,1,1,1,1,6
5109122,437,1,3,"1003711-5",5,51,5109,1,51091,637,607,557,624,595,546,3,3,2,19,7,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,1,1,1,1,1,2,2,1,2,1,6,1,NA,NA,5,1,13,8,57002,8,0,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,5,6,NA,215000,NA,NA,2,2,2,2,3,17,NA,NA,2,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,90,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7,4,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,1,NA,1,NA,2,5101,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,2,2,2,2,2,2,2,5,NA,1,NA,2,6,4,1,0,0,0,1,1,0,1,1,1,1,2,1,1,1,2,1,5,NA,1,5,4e+05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13,8,1,3,NA,NA,3,8,8,4,4,NA,825127,NA,825127,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,852356,NA,852356,852356,213089,0,NA,27229,1,1,1,1,1,1,6
5109122,437,1,4,"1003711-5",5,51,5109,1,51091,637,607,557,624,595,546,3,3,2,11,7,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,NA,1,1,2,2,1,2,2,2,2,NA,NA,1,NA,NA,3,5,3,4,14379,0,110,4,6,NA,NA,NA,2,2,2,2,2,NA,NA,NA,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,NA,2,6,4,1,0,0,0,1,1,0,1,1,1,1,2,1,1,1,2,1,5,NA,1,5,4e+05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,3,8,8,4,4,NA,825127,NA,825127,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,852356,NA,852356,852356,213089,0,NA,27229,1,1,1,1,1,1,6
5109123,439,1,1,"1003731-K",5,51,5109,1,51091,295,281,258,289,275,253,1,1,2,24,7,1,1,4,88,NA,NA,0,0,2,2,2,2,2,0,NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,NA,4,NA,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9131,9530,"A",2,24,1,6,1,2009,1,3,7,NA,3,3,2,1,NA,2,2,NA,8,90,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6,4,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,NA,NA,1,NA,1,NA,1,NA,3,3,6,1,68,NA,64,NA,8,3,6,3,3,6,1,NA,1,2,2,2,2,2,2,1,2,2,1,2,5,3,1,0,0,0,1,1,0,1,1,1,1,3,3,3,1,3,2,5,NA,1,1,50000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1984,NA,1e+05,NA,1,1,4,NA,NA,4,7,2,2,1,9,9,2,1,1,1,1,92820,92820,92820,92820,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,6666,6666,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,6666,6666,105820,105820,112486,133386,112486,28122,20900,13000,13000,1,1,1,2,1,1,6
5109123,439,1,2,"1003731-K",5,51,5109,1,51091,295,281,258,289,275,253,3,6,2,64,7,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,NA,NA,NA,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,3,16,NA,NA,2,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,90,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,3,1,NA,1,4,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1,3,1,5,1,8,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,3,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,2,5701,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2,2,2,2,2,2,1,2,2,1,2,5,3,1,0,0,0,1,1,0,1,1,1,1,3,3,3,1,3,2,5,NA,1,1,50000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1984,NA,1e+05,NA,1,1,4,NA,NA,4,6,2,2,3,NA,NA,2,1,1,1,1,NA,92820,NA,92820,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,6666,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,6666,NA,105820,NA,133386,112486,28122,20900,NA,13000,1,1,1,2,1,1,6
