"segmento","folio","o","region","comuna","zona","estrato","VarStrat","VarUnit","expr_full","expc_full","expr_fullsat","expr_fullfin","pco1","viv","hog","tot_hogviv","o_viv","sexo","edad","ecivil","pareja","nucleo","pco2","numper","h11","h11e_esp","e1","e2a","e2b","e2c","e3","e4","e5","e6a","e6b","e6c","e7","e8dv","e8nom","e8dir","e8com","e8rbd","e8te","e9","e10","e11a","e11b","e11c","e11d","e12a","e12b1","e12b2","e13pbu","e13pbt","e13pbd","e13pbm","e13bu","e13bt","e13bd","e13bm","e13bp","e13mu","e13mt","e13md","e13mm","e14a","e14b","e15","e16","e17t1","e17t2","e18t1m","e18t1p","e18t2m","e18t2p","e0","o1","o2","o3","o4","o5","o6","o7r1","o7r2","o8","oficio4","o10","o11","o12","o13","o14","o15","o16","o17","o18","o19","o20","rama4_sub","o22","rama4","o24","o25","o26","o27","o28","o29","o30","o0","y21","y28a","y28b","y28c","y28d","y28e","y29a","y29b1","y29b2","y29b3","y29b4","y29b5","y30a","y30b","y30c","y30d","y30e","y0","s1","s2a","s2b","s2c","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18a","s18b","s19","s20","s21","s22","s23","s24a","s24b","s24c","s25a","s25b","s25c","s26a","s26b","s26c","s27a","s27b","s27c","s28a","s28b","s28c","s29a","s29b","s29c","s30a","s30b","s30c","s30d","s31a","s31b","s31c","s31d","s32a","s32b","s32c","s32d","s33a","s33b","s33c","s33d","s34","s35","s36","s37t1","s37t2","s37t3","s38o1","s38o2","s38o3","s39a","s39b","s39c","s39d","s40a","s40b","s40c","s40d","s40e","s40f","s40g","s41a","s41b","s0","r1a","r1c_cod","r1p_cod","r2","r2c_cod","r2p_cod","r1b","r3","r4mn","r4mc","r5pn","r5pc","r6","r7","r8","r9","r10","r11a","r11b","r12","r13a","r13b","r13c","r13d","r13e","r13f","r14a","r14b","r14c","r14d","r14e","r15","r16","r17","r18a","r18b","r18c","r18d","r18e","r18f","r18g","r18h","r19","r20","r0","v1","v2","v2frent","v2fo","v3","v4","v5","v5m","v6","v7","v8","v9","v10","v11","v12","v13","v14","v15","v16a","v16b","v16c","v17","v18","v19","v19r","v20","v21","v22","v23","v23r","v24","v25","v26a","v26b","v26c","v26d","v26e","v27a","v27b","v27c","v27d","v27e","v28","v29","v30","v31","v32","v33","v34","v35","v36","v37","v38","v39","v0a","v0b","esc","educ","asiste","depen","activ","oficio1","rama1_sub","rama1","submuestra","corte","qaut","daut","qaur","daur","yopraj","yoprhaj","ytrabaj","ytrabhaj","ypensaj","ypenshaj","ypresaj","ypreshaj","ysfamaj","ysfamhaj","y2401aj","y2401haj","ycesaj","yceshaj","ybpfeaj","ybpfehaj","yfamaj","yfamhaj","yotpaj","yotphaj","yjubaj","yjubhaj","yvitaj","yvithaj","yinvaj","yinvhaj","ymonaj","ymonhaj","yorfaj","yorfhaj","y2301aj","y2301haj","y2501aj","y2501haj","y2502aj","y2502haj","y2503aj","y2503haj","y2504aj","y2504haj","yautaj","yauthaj","yoautaj","yoauthaj","ymoneaj","ymonehaj","ysubaj","ysubhaj","ytotaj","ytothaj","yaimhaj","ypcauthaj","ypcmonhaj","indmat","indsan","cviv","iae","iai","hacinamiento","dia_ent","mes_ent","a_o_ent","fecha_ent"
11011005,11011005251,5,1,1101,1,11011,11121,11121142,13,12,NA,NA,7,25,1,1,5,2,58,7,7,2,1,5,1,NA,1,2,NA,NA,2,NA,NA,5,1,6,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,1,3,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,5,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,20,NA,NA,NA,NA,4,4,4,2,2,2,2,1,1,2,1,NA,1,1,1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,24,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3301,NA,1,NA,NA,NA,2,99,99,99,99,4,3,NA,12,2,NA,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,0,NA,NA,NA,2,1,3,NA,2,1,7,2007,2,3,1,196000,20,NA,1,1,2,3e+05,1,24000,NA,1,1,1,19000,NA,2,1,3,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,1,1,2,1,2,5,"1",1,6,2,2,NA,3,NA,NA,NA,1,3,4,7,4,7,NA,833042,NA,1039104,78449,78449,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1086199,NA,47095,78449,1164648,78449,78449,78449,1305348,140700,217239.8,232929.6,1,1,1,1,2,1,13,11,2011,20111113
11011005,11011005261,1,1,1101,1,11011,11121,11121142,13,12,16,16,1,26,1,1,2,2,39,1,1,1,1,2,1,NA,1,2,NA,NA,2,NA,NA,12,1,4,4,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,5,2,2,2,2,2,2,NA,NA,NA,NA,NA,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3,NA,NA,NA,2,NA,2,NA,3,1,1,4,2,3,1,NA,1,1,1,1,8,2,1,8,2,0,NA,NA,1,8,2,0,NA,NA,1,8,8,2,0,NA,NA,NA,1,8,8,2,8,NA,NA,NA,24,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,13101,NA,1,NA,NA,NA,3,5,6,7,4,10,NA,NA,12,1,0,1,2,1,1,1,2,1,1,1,2,2,2,2,NA,1,1,1,1,2,1,1,1,2,1,2,10,1,0,NA,NA,NA,2,1,4,NA,2,1,7,2009,2,3,1,190000,17,NA,1,1,2,250000,1,45000,NA,1,1,1,12000,NA,5,NA,2,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,2,1,2,1,2,5,"1",1,16,8,2,NA,3,NA,NA,NA,1,3,5,10,5,10,NA,1099000,1e+05,1795207,NA,0,NA,0,NA,0,NA,0,11560,11560,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1e+05,1893529,NA,98322,111560,1905089,11560,11560,111560,2022339,117250,946764.5,952544.5,1,1,1,1,1,1,15,11,2011,20111115
11011005,11011005261,2,1,1101,1,11011,11121,11121142,13,12,23,24,2,26,1,1,1,1,31,1,1,1,2,2,1,NA,1,2,NA,NA,2,NA,NA,11,1,3,3,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,5220,40,1,1,2009,3,5,1,1,1,1,1,NA,NA,5234,2,6,3,2,NA,1,1,1,NA,1,1,1,1,1,2,NA,NA,NA,NA,NA,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,NA,6,5,NA,NA,NA,NA,NA,NA,1,8,4,0,NA,NA,0,NA,NA,1,8,4,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1,8,8,4,1,2,2,6,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5802,NA,1,NA,NA,NA,3,5,4,7,1,10,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,1,1,1,2,1,2,10,1,0,NA,NA,NA,2,1,4,NA,2,1,7,2009,2,3,1,190000,17,NA,1,1,2,250000,1,45000,NA,1,1,1,12000,NA,5,NA,2,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,2,1,2,1,2,5,"1",1,15,8,2,NA,1,5,NA,7,1,3,5,10,5,10,1099000,1099000,1695207,1795207,NA,0,NA,0,NA,0,NA,0,NA,11560,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1793529,1893529,98322,98322,1793529,1905089,NA,11560,1793529,2022339,117250,946764.5,952544.5,1,1,1,1,1,1,15,11,2011,20111115
11011005,11011005281,1,1,1101,1,11011,11121,11121142,13,12,NA,NA,1,28,1,1,2,1,35,1,1,1,1,4,1,NA,1,2,NA,NA,2,NA,NA,11,1,3,3,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3439,45,3,1,2000,3,5,1,1,1,1,1,NA,NA,6303,6,6,3,2,NA,1,1,3,5,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,7,5,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,1,NA,NA,NA,3,5,6,5,6,10,NA,NA,12,1,0,1,1,1,1,1,2,1,1,1,2,2,2,2,NA,1,1,1,1,1,1,1,1,2,1,2,NA,3,1,1,NA,NA,2,1,4,NA,2,1,1,2008,1,8,NA,NA,NA,NA,1,1,2,350000,1,16000,NA,1,1,1,10500,NA,1,4,3,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,2,3,"1",1,15,8,2,NA,1,3,NA,9,1,3,5,9,5,9,1318800,1318800,1414047,1414047,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1496062,1496062,82015,82015,1496062,1496062,NA,0,1496062,1660212,164150,374015.5,374015.5,1,1,1,1,1,1,15,11,2011,20111115
11011005,11011005281,2,1,1101,1,11011,11121,11121142,13,12,16,17,2,28,1,1,1,2,31,1,1,1,2,4,1,NA,1,2,NA,NA,2,NA,NA,12,1,6,6,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,1,NA,1,1,1,1,1,2,NA,NA,NA,NA,NA,1,2,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,22,3,NA,NA,NA,1,NA,NA,NA,7,1,NA,7,5,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,3,7,4,9,4,10,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,2,1,2,10,1,1,1,NA,NA,2,1,4,NA,2,1,1,2008,1,8,NA,NA,NA,NA,1,1,2,350000,1,16000,NA,1,1,1,10500,NA,1,4,3,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,2,3,"1",1,18,8,2,NA,3,NA,NA,NA,1,3,5,9,5,9,NA,1318800,NA,1414047,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1496062,NA,82015,NA,1496062,NA,0,NA,1660212,164150,374015.5,374015.5,1,1,1,1,1,1,15,11,2011,20111115
11011005,11011005281,3,1,1101,1,11011,11121,11121142,13,12,NA,NA,3,28,1,1,3,1,9,7,7,1,3,4,1,NA,NA,NA,NA,NA,1,NA,NA,6,2,4,NA,9,"ACADEMIA IQUIQUE","BULNES, VIVAR",1101,12682,110,2,3,2,2,2,2,2,NA,NA,NA,NA,NA,NA,2,1,2,2,2,NA,NA,NA,NA,1,55000,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,NA,7,5,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,1,2,2,2,2,2,NA,3,1,1,NA,NA,2,1,4,NA,2,1,1,2008,1,8,NA,NA,NA,NA,1,1,2,350000,1,16000,NA,1,1,1,10500,NA,1,4,3,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,2,3,"1",1,NA,1,1,3,NA,NA,NA,NA,1,3,5,9,5,9,NA,1318800,NA,1414047,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1496062,NA,82015,NA,1496062,NA,0,NA,1660212,164150,374015.5,374015.5,1,1,1,1,1,1,15,11,2011,20111115
11011005,11011005281,4,1,1101,1,11011,11121,11121142,13,12,NA,NA,3,28,1,1,4,1,1,7,7,1,3,4,1,NA,NA,NA,NA,NA,2,1,NA,1,7,0,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,7,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,NA,7,5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,8,4,0,NA,NA,0,NA,NA,0,NA,NA,1,8,8,4,0,NA,NA,NA,1,1,8,4,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,NA,NA,2,1,4,NA,2,1,1,2008,1,8,NA,NA,NA,NA,1,1,2,350000,1,16000,NA,1,1,1,10500,NA,1,4,3,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,2,3,"1",1,NA,0,2,NA,NA,NA,NA,NA,1,3,5,9,5,9,NA,1318800,NA,1414047,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1496062,NA,82015,NA,1496062,NA,0,NA,1660212,164150,374015.5,374015.5,1,1,1,1,1,1,15,11,2011,20111115
11011006,11011006021,1,1,1101,1,11011,11121,11121067,32,28,47,45,1,2,1,1,1,2,35,2,2,1,1,4,1,NA,1,2,NA,NA,2,NA,NA,10,1,4,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,4115,45,3,1,2007,3,5,1,1,1,1,1,NA,NA,5139,4,4,3,2,NA,1,1,1,5,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,16,3,NA,NA,NA,4,3,4,3,2,2,2,5,5,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,1,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5502,NA,1,NA,NA,NA,3,5,6,7,6,10,NA,NA,12,2,NA,NA,NA,1,1,2,2,1,2,1,2,2,2,2,NA,2,1,1,1,1,1,2,2,2,2,1,7,1,1,1,NA,NA,6,4,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,1e+05,2,2,2,90000,2,17000,NA,1,1,2,10000,NA,4,1,2,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,2,1,3,1,1,2,"1",1,12,6,2,NA,1,4,NA,7,1,3,3,6,3,5,274750,549500,274750,552248,NA,0,NA,0,7170,7170,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,309750,587248,35000,35000,316920,594418,7170,7170,316920,594418,0,146812,148604.5,1,1,1,1,1,1,12,11,2011,20111112
11011006,11011006021,2,1,1101,1,11011,11121,11121067,32,28,86,NA,2,2,1,1,2,1,36,2,2,1,2,4,1,NA,1,1,2,2,NA,NA,NA,8,2,4,NA,0,"LITTLE COLLEGE","HEROES DE LA CONCEPCION",1101,12504,363,2,6,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,4131,45,1,1,2006,3,5,1,1,1,1,1,NA,NA,5211,3,3,3,2,NA,1,1,3,NA,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,6,5,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,5,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,13101,NA,1,NA,NA,NA,3,7,6,7,6,10,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,1,1,2,2,2,2,1,6,1,1,1,NA,NA,6,4,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,1e+05,2,2,2,90000,2,17000,NA,1,1,2,10000,NA,4,1,2,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,2,1,3,1,1,2,"1",1,12,3,1,3,1,4,NA,7,1,3,3,6,3,5,274750,549500,277498,552248,NA,0,NA,0,NA,7170,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,277498,587248,NA,35000,277498,594418,NA,7170,277498,594418,0,146812,148604.5,1,1,1,1,1,1,12,11,2011,20111112
11011006,11011006021,3,1,1101,1,11011,11121,11121067,32,28,NA,NA,3,2,1,1,3,2,14,7,7,1,3,4,1,NA,NA,NA,NA,NA,1,NA,NA,6,2,8,NA,1,"PAULA JARAQUEMADA","OSELLA 960",1101,117,110,1,3,1,1,2,2,2,NA,NA,NA,NA,NA,NA,2,1,1,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,2,2,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,2,2,NA,6,5,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,1,1,2,2,2,2,1,NA,3,1,1,NA,NA,6,4,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,1e+05,2,2,2,90000,2,17000,NA,1,1,2,10000,NA,4,1,2,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,2,1,3,1,1,2,"1",1,NA,1,1,1,NA,NA,NA,NA,1,3,3,6,3,5,NA,549500,NA,552248,NA,0,NA,0,NA,7170,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,587248,NA,35000,NA,594418,NA,7170,NA,594418,0,146812,148604.5,1,1,1,1,1,1,12,11,2011,20111112
11011006,11011006021,4,1,1101,1,11011,11121,11121067,32,28,NA,NA,3,2,1,1,4,2,1,7,7,1,3,4,1,NA,NA,NA,NA,NA,2,7,NA,1,7,0,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,7,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,6,5,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1,1,1,7,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,NA,NA,6,4,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,1e+05,2,2,2,90000,2,17000,NA,1,1,2,10000,NA,4,1,2,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,2,1,3,1,1,2,"1",1,NA,0,2,NA,NA,NA,NA,NA,1,3,3,6,3,5,NA,549500,NA,552248,NA,0,NA,0,NA,7170,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,587248,NA,35000,NA,594418,NA,7170,NA,594418,0,146812,148604.5,1,1,1,1,1,1,12,11,2011,20111112
11011006,11011006031,1,1,1101,1,11011,11121,11121067,32,28,NA,NA,1,3,1,1,4,1,57,1,1,1,1,8,1,NA,1,2,NA,NA,2,NA,NA,6,1,8,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,1,1,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,3,5,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,3,5,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,25,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4102,NA,1,NA,NA,NA,6,99,99,99,99,10,NA,NA,12,2,NA,NA,NA,1,1,1,1,1,1,1,2,2,2,2,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,1,1,NA,NA,1,1,1,NA,1,1,1,1985,1,1,4,NA,NA,NA,2,2,2,120000,1,15000,NA,1,1,1,27000,NA,5,NA,3,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,2,1,3,3,2,1,"1",2,8,2,2,NA,2,NA,NA,NA,1,2,1,2,1,1,NA,395640,NA,395640,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,395640,NA,0,NA,395640,NA,0,NA,451920,56280,49455,49455,1,1,1,1,2,2,13,11,2011,20111113
